source_family,source_file,source_locator,source_column,source_type,element_count,target_table,target_identifier,target_type,column_origin,description_text,description_source,description_locator,description_source_sha256,description_status,unit,unit_source,unit_locator,unit_source_sha256,semantic_note,semantic_note_source,semantic_note_locator,semantic_note_source_sha256
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_model_disk_sc-ib827,D,1,bulge_disk,flux_model_disk_sc_ib827,double precision,source_native,Disk component model flux [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1104, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1104, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_model_disk_sc-nb711,D,1,bulge_disk,flux_model_disk_sc_nb711,double precision,source_native,Disk component model flux [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1105, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1105, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_model_disk_sc-nb816,D,1,bulge_disk,flux_model_disk_sc_nb816,double precision,source_native,Disk component model flux [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1106, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1106, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_hst-f814w,D,1,bulge_disk,flux_err_model_disk_hst_f814w,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1107, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1107, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_f770w,D,1,bulge_disk,flux_err_model_disk_f770w,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1108, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1108, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_cfht-u,D,1,bulge_disk,flux_err_model_disk_cfht_u,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1109, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1109, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_hsc-g,D,1,bulge_disk,flux_err_model_disk_hsc_g,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1110, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1110, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_hsc-r,D,1,bulge_disk,flux_err_model_disk_hsc_r,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1111, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1111, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_hsc-i,D,1,bulge_disk,flux_err_model_disk_hsc_i,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1112, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1112, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_hsc-z,D,1,bulge_disk,flux_err_model_disk_hsc_z,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1113, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1113, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_hsc-y,D,1,bulge_disk,flux_err_model_disk_hsc_y,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1114, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1114, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_hsc-nb0816,D,1,bulge_disk,flux_err_model_disk_hsc_nb0816,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1115, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1115, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_hsc-nb0921,D,1,bulge_disk,flux_err_model_disk_hsc_nb0921,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1116, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1116, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_hsc-nb1010,D,1,bulge_disk,flux_err_model_disk_hsc_nb1010,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1117, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1117, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_uvista-y,D,1,bulge_disk,flux_err_model_disk_uvista_y,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1118, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1118, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_uvista-j,D,1,bulge_disk,flux_err_model_disk_uvista_j,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1119, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1119, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_uvista-h,D,1,bulge_disk,flux_err_model_disk_uvista_h,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1120, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1120, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_uvista-ks,D,1,bulge_disk,flux_err_model_disk_uvista_ks,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1121, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1121, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ia484,D,1,bulge_disk,flux_err_model_disk_sc_ia484,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1122, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1122, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ia527,D,1,bulge_disk,flux_err_model_disk_sc_ia527,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1123, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1123, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ia624,D,1,bulge_disk,flux_err_model_disk_sc_ia624,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1124, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1124, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ia679,D,1,bulge_disk,flux_err_model_disk_sc_ia679,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1125, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1125, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ia738,D,1,bulge_disk,flux_err_model_disk_sc_ia738,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1126, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1126, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ia767,D,1,bulge_disk,flux_err_model_disk_sc_ia767,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1127, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1127, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ib427,D,1,bulge_disk,flux_err_model_disk_sc_ib427,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1128, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1128, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ib505,D,1,bulge_disk,flux_err_model_disk_sc_ib505,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1129, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1129, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ib574,D,1,bulge_disk,flux_err_model_disk_sc_ib574,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1130, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1130, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ib709,D,1,bulge_disk,flux_err_model_disk_sc_ib709,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1131, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1131, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-ib827,D,1,bulge_disk,flux_err_model_disk_sc_ib827,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1132, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1132, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-nb711,D,1,bulge_disk,flux_err_model_disk_sc_nb711,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1133, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1133, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],flux_err_model_disk_sc-nb816,D,1,bulge_disk,flux_err_model_disk_sc_nb816,double precision,source_native,Disk component model flux error [microJy],/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1134, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,microJy,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1134, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_hst-f814w,D,1,bulge_disk,b_t_hst_f814w,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1135, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_f770w,D,1,bulge_disk,b_t_f770w,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1136, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_cfht-u,D,1,bulge_disk,b_t_cfht_u,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1137, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_hsc-g,D,1,bulge_disk,b_t_hsc_g,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1138, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_hsc-r,D,1,bulge_disk,b_t_hsc_r,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1139, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_hsc-i,D,1,bulge_disk,b_t_hsc_i,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1140, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_hsc-z,D,1,bulge_disk,b_t_hsc_z,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1141, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_hsc-y,D,1,bulge_disk,b_t_hsc_y,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1142, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_hsc-nb0816,D,1,bulge_disk,b_t_hsc_nb0816,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1143, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_hsc-nb0921,D,1,bulge_disk,b_t_hsc_nb0921,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1144, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
master_catalog,/mnt/nvme01/cosmos-web-dr1-catalog/COSMOSWeb_mastercatalog_v1.1_bulgedisk.fits,HDU 1 [B+D],b/t_hsc-nb1010,D,1,bulge_disk,b_t_hsc_nb1010,double precision,source_native,Bulge-to-total ratio,/mnt/nvme01/cosmos-web-dr1-catalog/cosmosweb-dr1-detailed-column-descriptions.txt,"section 6, line 1145, Description",3e7dde1db9d541ce8593b12cbf0690130422e746ce7db78cc238f27ed724366b,verified,unknown,,,,,,,
